day,MSOA21CD,activity_count
2021-11-3,E02000653,45
2021-11-3,E02000654,30
2021-11-3,E02000655,41
2021-11-3,E02000657,59
2021-11-3,E02000658,35
2021-11-3,E02000659,44
2021-11-3,E02000660,37
2021-11-3,E02000661,54
2021-11-3,E02000662,17
2021-11-3,E02000663,18
2021-11-3,E02000665,72
2021-11-3,E02000666,38
2021-11-3,E02000667,19
2021-11-3,E02000668,59
2021-11-3,E02000669,36
2021-11-3,E02000670,38
2021-11-3,E02000671,43
2021-11-3,E02000672,114
2021-11-3,E02000673,39
2021-11-3,E02000674,37
2021-11-3,E02000675,47
2021-11-3,E02000676,17
2021-11-3,E02000677,69
2021-11-3,E02000678,23
2021-11-3,E02000679,37
2021-11-3,E02000680,37
2021-11-3,E02000681,118
2021-11-3,E02000682,80
2021-11-3,E02000683,30
2021-11-3,E02000685,64
2021-11-3,E02000686,78
2021-11-3,E02000687,55
2021-11-3,E02000689,77
2021-11-3,E02000690,127
2021-11-3,E02000691,88
2021-11-3,E02000692,155
2021-11-3,E02000693,134
2021-11-3,E02000694,37
2021-11-3,E02000695,34
2021-11-3,E02000696,35
2021-11-3,E02000697,94
2021-11-3,E02000698,51
2021-11-3,E02000699,68
2021-11-3,E02000700,37
2021-11-3,E02000701,67
2021-11-3,E02000702,45
2021-11-3,E02000703,67
2021-11-3,E02000704,188
2021-11-3,E02000705,42
2021-11-3,E02000706,66
2021-11-3,E02000707,31
2021-11-3,E02000708,77
2021-11-3,E02000709,45
2021-11-3,E02000710,113
2021-11-3,E02000711,108
2021-11-3,E02000712,49
2021-11-3,E02000713,69
2021-11-3,E02000714,36
2021-11-3,E02000715,11
2021-11-3,E02000716,43
2021-11-3,E02000717,15
2021-11-3,E02000718,25
2021-11-3,E02000719,34
2021-11-3,E02000720,20
2021-11-3,E02000721,79
2021-11-3,E02000722,45
2021-11-3,E02000723,69
2021-11-3,E02000724,31
2021-11-3,E02000725,110
2021-11-3,E02000727,56
2021-11-3,E02000728,19
2021-11-3,E02000729,12
2021-11-3,E02000730,51
2021-11-3,E02000731,105
2021-11-3,E02000732,31
2021-11-3,E02000733,42
2021-11-3,E02000734,14
2021-11-3,E02000735,42
2021-11-3,E02000736,64
2021-11-3,E02000737,41
2021-11-3,E02000738,31
2021-11-3,E02000739,14
2021-11-3,E02000740,42
2021-11-3,E02000741,107
2021-11-3,E02000742,27
2021-11-3,E02000743,48
2021-11-3,E02000744,29
2021-11-3,E02000745,11
2021-11-3,E02000746,299
2021-11-3,E02000747,120
2021-11-3,E02000748,56
2021-11-3,E02000749,115
2021-11-3,E02000751,105
2021-11-3,E02000752,89
2021-11-3,E02000753,26
2021-11-3,E02000754,29
2021-11-3,E02000755,50
2021-11-3,E02000756,218
2021-11-3,E02000757,97
2021-11-3,E02000758,48
2021-11-3,E02000759,114
2021-11-3,E02000760,98
2021-11-3,E02000762,30
2021-11-3,E02000763,129
2021-11-3,E02000764,69
2021-11-3,E02000765,55
2021-11-3,E02000767,97
2021-11-3,E02000768,67
2021-11-3,E02000770,32
2021-11-3,E02000772,161
2021-11-3,E02000773,57
2021-11-3,E02000774,80
2021-11-3,E02000776,54
2021-11-3,E02000777,18
2021-11-3,E02000779,93
2021-11-3,E02000781,58
2021-11-3,E02000782,76
2021-11-3,E02000783,33
2021-11-3,E02000784,142
2021-11-3,E02000785,77
2021-11-3,E02000786,75
2021-11-3,E02000787,109
2021-11-3,E02000788,69
2021-11-3,E02000789,73
2021-11-3,E02000790,34
2021-11-3,E02000791,140
2021-11-3,E02000792,60
2021-11-3,E02000793,77
2021-11-3,E02000794,105
2021-11-3,E02000795,106
2021-11-3,E02000796,56
2021-11-3,E02000797,161
2021-11-3,E02000798,87
2021-11-3,E02000799,84
2021-11-3,E02000800,20
2021-11-3,E02000801,58
2021-11-3,E02000802,47
2021-11-3,E02000803,133
2021-11-3,E02000804,94
2021-11-3,E02000805,49
2021-11-3,E02000806,79
2021-11-3,E02000807,30
2021-11-3,E02000808,328
2021-11-3,E02000810,63
2021-11-3,E02000812,192
2021-11-3,E02000813,78
2021-11-3,E02000814,38
2021-11-3,E02000815,58
2021-11-3,E02000816,78
2021-11-3,E02000817,34
2021-11-3,E02000818,65
2021-11-3,E02000819,43
2021-11-3,E02000820,29
2021-11-3,E02000821,52
2021-11-3,E02000822,35
2021-11-3,E02000823,32
2021-11-3,E02000824,53
2021-11-3,E02000825,22
2021-11-3,E02000826,29
2021-11-3,E02000827,81
2021-11-3,E02000828,113
2021-11-3,E02000829,42
2021-11-3,E02000830,44
2021-11-3,E02000831,57
2021-11-3,E02000832,27
2021-11-3,E02000833,36
2021-11-3,E02000834,44
2021-11-3,E02000835,33
2021-11-3,E02000836,61
2021-11-3,E02000837,57
2021-11-3,E02000838,23
2021-11-3,E02000839,159
2021-11-3,E02000840,47
2021-11-3,E02000841,136
2021-11-3,E02000842,214
2021-11-3,E02000843,80
2021-11-3,E02000844,107
2021-11-3,E02000845,73
2021-11-3,E02000846,30
2021-11-3,E02000847,74
2021-11-3,E02000848,116
2021-11-3,E02000849,69
2021-11-3,E02000850,171
2021-11-3,E02000851,299
2021-11-3,E02000852,31
2021-11-3,E02000853,43
2021-11-3,E02000854,92
2021-11-3,E02000855,79
2021-11-3,E02000856,89
2021-11-3,E02000857,89
2021-11-3,E02000858,102
2021-11-3,E02000859,68
2021-11-3,E02000860,35
2021-11-3,E02000861,76
2021-11-3,E02000863,77
2021-11-3,E02000864,39
2021-11-3,E02000865,23
2021-11-3,E02000866,37
2021-11-3,E02000867,51
2021-11-3,E02000868,40
2021-11-3,E02000869,16
2021-11-3,E02000870,36
2021-11-3,E02000871,60
2021-11-3,E02000872,47
2021-11-3,E02000873,117
2021-11-3,E02000874,17
2021-11-3,E02000875,27
2021-11-3,E02000876,80
2021-11-3,E02000877,70
2021-11-3,E02000878,140
2021-11-3,E02000879,22
2021-11-3,E02000880,99
2021-11-3,E02000881,31
2021-11-3,E02000882,20
2021-11-3,E02000883,42
2021-11-3,E02000884,78
2021-11-3,E02000885,29
2021-11-3,E02000886,33
2021-11-3,E02000887,44
2021-11-3,E02000888,23
2021-11-3,E02000889,28
2021-11-3,E02000890,79
2021-11-3,E02000893,73
2021-11-3,E02000894,32
2021-11-3,E02000895,67
2021-11-3,E02000896,73
2021-11-3,E02000897,86
2021-11-3,E02000898,42
2021-11-3,E02000899,67
2021-11-3,E02000900,139
2021-11-3,E02000901,133
2021-11-3,E02000902,45
2021-11-3,E02000903,51
2021-11-3,E02000904,48
2021-11-3,E02000905,60
2021-11-3,E02000906,20
2021-11-3,E02000907,65
2021-11-3,E02000908,42
2021-11-3,E02000909,78
2021-11-3,E02000910,56
2021-11-3,E02000911,120
2021-11-3,E02000912,32
2021-11-3,E02000913,100
2021-11-3,E02000914,51
2021-11-3,E02000915,44
2021-11-3,E02000916,69
2021-11-3,E02000917,32
2021-11-3,E02000918,54
2021-11-3,E02000919,38
2021-11-3,E02000920,103
2021-11-3,E02000921,34
2021-11-3,E02000922,35
2021-11-3,E02000923,49
2021-11-3,E02000925,40
2021-11-3,E02000926,60
2021-11-3,E02000927,20
2021-11-3,E02000928,33
2021-11-3,E02000929,39
2021-11-3,E02000930,130
2021-11-3,E02000931,29
2021-11-3,E02000932,183
2021-11-3,E02000933,46
2021-11-3,E02000934,120
2021-11-3,E02000935,106
2021-11-3,E02000936,58
2021-11-3,E02000937,59
2021-11-3,E02000938,62
2021-11-3,E02000939,45
2021-11-3,E02000940,104
2021-11-3,E02000941,68
2021-11-3,E02000942,49
2021-11-3,E02000943,83
2021-11-3,E02000944,15
2021-11-3,E02000945,82
2021-11-3,E02000946,127
2021-11-3,E02000947,85
2021-11-3,E02000948,26
2021-11-3,E02000949,128
2021-11-3,E02000950,8
2021-11-3,E02000951,37
2021-11-3,E02000952,31
2021-11-3,E02000953,44
2021-11-3,E02000954,38
2021-11-3,E02000955,54
2021-11-3,E02000956,149
2021-11-3,E02000957,122
2021-11-3,E02000958,48
2021-11-3,E02000959,19
2021-11-3,E02000960,86
2021-11-3,E02000961,60
2021-11-3,E02000962,72
2021-11-3,E02000963,33
2021-11-3,E02000964,48
2021-11-3,E02000965,42
2021-11-3,E02000966,39
2021-11-3,E02000967,122
2021-11-3,E02000968,111
2021-11-3,E02000969,57
2021-11-3,E02000970,513
2021-11-3,E02000971,126
2021-11-3,E02000972,962
2021-11-3,E02000973,43
2021-11-3,E02000974,139
2021-11-3,E02000975,81
2021-11-3,E02000976,77
2021-11-3,E02000977,1188
2021-11-3,E02000978,264
2021-11-3,E02000979,480
2021-11-3,E02000980,62
2021-11-3,E02000981,54
2021-11-3,E02000982,212
2021-11-3,E02000983,39
2021-11-3,E02006782,53
2021-11-3,E02006783,64
2021-11-3,E02006784,48
2021-11-3,E02006785,45
2021-11-3,E02006786,31
2021-11-3,E02006787,141
2021-11-3,E02006788,26
2021-11-3,E02006789,145
2021-11-3,E02006791,13
2021-11-3,E02006792,153
2021-11-3,E02006793,84
2021-11-3,E02006794,105
2021-11-3,E02006795,43
2021-11-3,E02006796,237
2021-11-3,E02006798,64
2021-11-3,E02006799,66
2021-11-3,E02006800,106
2021-11-3,E02006801,390
2021-11-3,E02006802,125
2021-11-3,E02006836,46
2021-11-3,E02006853,28
2021-11-3,E02006854,297
2021-11-3,E02006882,91
2021-11-3,E02006918,13
2021-11-3,E02006921,18
2021-11-3,E02006924,90
2021-11-3,E02006925,177
2021-11-3,E02006927,199
2021-11-3,E02006928,55
2021-11-3,E02006930,133
2021-11-3,E02006931,128
2021-11-3,E02006941,162
2021-11-3,E02006942,52
2021-11-3,E02006953,36
2021-11-3,E02006954,57
2021-11-3,E02006955,115
2021-11-3,E02006956,77
2021-11-3,E02006968,61
2021-11-3,E02006969,144
2021-11-3,E02006970,46
2021-11-3,E02006971,47
2021-11-3,E02006972,65
2021-11-3,E02006973,56
2021-11-3,E02006987,217
2021-11-3,E02006988,35
2021-11-3,E02006991,48
2021-11-3,E02006992,196
2021-11-3,E02006993,103
2021-11-3,E02006994,170
2021-11-3,E02006995,49
2021-11-3,E02006996,301
2021-11-3,E02006997,79
2021-11-3,E02006998,49
2021-11-3,E02006999,46
2021-11-3,E02007008,90
2021-11-3,E02007009,164
2021-11-3,E02007017,53
2021-11-3,E02007018,55
2021-11-3,E02007019,158
2021-11-3,E02007020,34
2021-11-3,E02007083,117
2021-11-3,E02007084,43
2021-11-3,E02007108,51
2021-11-3,E02007109,25
2021-11-3,E02007110,51
2021-11-3,E02007111,202
2021-11-3,E02007112,33
2021-11-3,E02007113,67
2021-11-3,E02007114,46
2021-11-3,E02007115,105
2021-11-30,E02000001,1338
2021-11-30,E02000002,60
2021-11-30,E02000003,158
2021-11-30,E02000004,75
2021-11-30,E02000005,111
2021-11-30,E02000007,150
2021-11-30,E02000008,116
2021-11-30,E02000009,60
2021-11-30,E02000010,50
2021-11-30,E02000011,87
2021-11-30,E02000012,49
2021-11-30,E02000013,58
2021-11-30,E02000014,72
2021-11-30,E02000015,61
2021-11-30,E02000016,157
2021-11-30,E02000017,53
2021-11-30,E02000018,44
2021-11-30,E02000019,175
2021-11-30,E02000020,96
2021-11-30,E02000021,136
2021-11-30,E02000022,85
2021-11-30,E02000023,105
2021-11-30,E02000024,111
2021-11-30,E02000025,80
2021-11-30,E02000026,31
2021-11-30,E02000027,68
2021-11-30,E02000028,26
2021-11-30,E02000029,73
2021-11-30,E02000030,116
2021-11-30,E02000031,73
2021-11-30,E02000032,55
2021-11-30,E02000033,39
2021-11-30,E02000034,51
2021-11-30,E02000035,56
2021-11-30,E02000036,56
2021-11-30,E02000037,96
2021-11-30,E02000038,117
2021-11-30,E02000039,144
2021-11-30,E02000040,217
2021-11-30,E02000041,193
2021-11-30,E02000042,191
2021-11-30,E02000043,33
2021-11-30,E02000044,58
2021-11-30,E02000045,90
2021-11-30,E02000046,79
2021-11-30,E02000047,71
2021-11-30,E02000048,119
2021-11-30,E02000049,67
2021-11-30,E02000050,102
2021-11-30,E02000051,101
2021-11-30,E02000052,64
2021-11-30,E02000054,80
2021-11-30,E02000055,164
2021-11-30,E02000056,94
2021-11-30,E02000057,50
2021-11-30,E02000058,126
2021-11-30,E02000059,71
2021-11-30,E02000060,69
2021-11-30,E02000061,113
2021-11-30,E02000062,255
2021-11-30,E02000063,24
2021-11-30,E02000064,36
2021-11-30,E02000065,62
2021-11-30,E02000066,78
2021-11-30,E02000067,153
2021-11-30,E02000068,219
2021-11-30,E02000069,74
2021-11-30,E02000070,54
2021-11-30,E02000071,123
2021-11-30,E02000072,102
2021-11-30,E02000073,74
2021-11-30,E02000074,36
2021-11-30,E02000075,67
2021-11-30,E02000077,89
2021-11-30,E02000078,46
2021-11-30,E02000079,481
2021-11-30,E02000080,228
2021-11-30,E02000081,112
2021-11-30,E02000082,75
2021-11-30,E02000083,267
2021-11-30,E02000084,144
2021-11-30,E02000085,206
2021-11-30,E02000086,68
2021-11-30,E02000087,109
2021-11-30,E02000088,141
2021-11-30,E02000089,47
2021-11-30,E02000090,235
2021-11-30,E02000091,203
2021-11-30,E02000092,91
2021-11-30,E02000093,83
2021-11-30,E02000094,140
2021-11-30,E02000095,179
2021-11-30,E02000096,61
2021-11-30,E02000097,36
2021-11-30,E02000098,144
2021-11-30,E02000099,29
2021-11-30,E02000100,109
2021-11-30,E02000101,76
2021-11-30,E02000102,22
2021-11-30,E02000103,80
2021-11-30,E02000104,55
2021-11-30,E02000105,60
2021-11-30,E02000106,67
2021-11-30,E02000107,25
2021-11-30,E02000108,12
2021-11-30,E02000110,18
2021-11-30,E02000111,51
2021-11-30,E02000112,74
2021-11-30,E02000113,116
2021-11-30,E02000114,50
2021-11-30,E02000115,26
2021-11-30,E02000116,52
2021-11-30,E02000117,32
2021-11-30,E02000118,43
2021-11-30,E02000119,146
2021-11-30,E02000120,60
2021-11-30,E02000121,130
2021-11-30,E02000122,67
2021-11-30,E02000123,57
2021-11-30,E02000124,72
2021-11-30,E02000125,33
2021-11-30,E02000126,32
2021-11-30,E02000127,123
2021-11-30,E02000128,79
2021-11-30,E02000130,87
2021-11-30,E02000131,43
2021-11-30,E02000132,153
2021-11-30,E02000133,292
2021-11-30,E02000134,185
2021-11-30,E02000135,42
2021-11-30,E02000136,132
2021-11-30,E02000137,50
2021-11-30,E02000138,65
2021-11-30,E02000139,65
2021-11-30,E02000140,116
2021-11-30,E02000141,41
2021-11-30,E02000142,93
2021-11-30,E02000144,429
2021-11-30,E02000145,220
2021-11-30,E02000146,149
2021-11-30,E02000147,54
2021-11-30,E02000148,114
2021-11-30,E02000149,107
2021-11-30,E02000150,159
2021-11-30,E02000151,62
2021-11-30,E02000152,122
2021-11-30,E02000153,86
2021-11-30,E02000154,284
2021-11-30,E02000155,35
2021-11-30,E02000156,170
2021-11-30,E02000157,76
2021-11-30,E02000158,84
2021-11-30,E02000159,233
2021-11-30,E02000160,180
2021-11-30,E02000161,70
2021-11-30,E02000162,93
2021-11-30,E02000163,152
2021-11-30,E02000165,57
2021-11-30,E02000166,76
2021-11-30,E02000167,92
2021-11-30,E02000168,66
2021-11-30,E02000169,64
2021-11-30,E02000170,52
2021-11-30,E02000171,44
2021-11-30,E02000172,67
2021-11-30,E02000173,119
2021-11-30,E02000174,43
2021-11-30,E02000175,90
2021-11-30,E02000176,38
2021-11-30,E02000177,41
2021-11-30,E02000178,36
2021-11-30,E02000179,41
2021-11-30,E02000180,28
2021-11-30,E02000181,24
2021-11-30,E02000182,87
2021-11-30,E02000183,75
2021-11-30,E02000184,70
2021-11-30,E02000185,60
2021-11-30,E02000186,153
2021-11-30,E02000187,210
2021-11-30,E02000188,106
2021-11-30,E02000191,421
2021-11-30,E02000192,113
2021-11-30,E02000193,372
2021-11-30,E02000194,61
2021-11-30,E02000195,60
2021-11-30,E02000196,31
2021-11-30,E02000197,50
2021-11-30,E02000198,34
2021-11-30,E02000199,25
2021-11-30,E02000200,58
2021-11-30,E02000201,48
2021-11-30,E02000202,23
2021-11-30,E02000203,96
2021-11-30,E02000204,75
2021-11-30,E02000206,121
2021-11-30,E02000207,54
2021-11-30,E02000208,125
2021-11-30,E02000209,109
2021-11-30,E02000210,21
2021-11-30,E02000211,56
2021-11-30,E02000212,99
2021-11-30,E02000213,146
2021-11-30,E02000214,47
2021-11-30,E02000215,79
2021-11-30,E02000216,47
2021-11-30,E02000217,246
2021-11-30,E02000218,57
2021-11-30,E02000219,145
2021-11-30,E02000221,237
2021-11-30,E02000222,59
2021-11-30,E02000223,37
2021-11-30,E02000224,80
2021-11-30,E02000225,53
2021-11-30,E02000226,127
2021-11-30,E02000227,99
2021-11-30,E02000228,53
2021-11-30,E02000229,132
2021-11-30,E02000230,158
2021-11-30,E02000231,103
2021-11-30,E02000232,53
2021-11-30,E02000233,24
2021-11-30,E02000234,103
2021-11-30,E02000235,94
2021-11-30,E02000236,35
2021-11-30,E02000237,76
2021-11-30,E02000238,88
2021-11-30,E02000239,41
2021-11-30,E02000240,34
2021-11-30,E02000241,70
2021-11-30,E02000242,30
2021-11-30,E02000243,170
2021-11-30,E02000244,93
2021-11-30,E02000245,62
2021-11-30,E02000246,65
2021-11-30,E02000247,81
2021-11-30,E02000248,72
2021-11-30,E02000249,123
2021-11-30,E02000250,26
2021-11-30,E02000251,30
2021-11-30,E02000252,194
2021-11-30,E02000253,45
2021-11-30,E02000254,34
2021-11-30,E02000255,35
2021-11-30,E02000256,64
2021-11-30,E02000258,14
2021-11-30,E02000259,27
2021-11-30,E02000260,149
2021-11-30,E02000261,47
2021-11-30,E02000262,76
2021-11-30,E02000263,79
2021-11-30,E02000264,56
2021-11-30,E02000265,54
2021-11-30,E02000266,124
2021-11-30,E02000267,51
2021-11-30,E02000268,60
2021-11-30,E02000269,65
2021-11-30,E02000270,61
2021-11-30,E02000271,29
2021-11-30,E02000272,40
2021-11-30,E02000275,38
2021-11-30,E02000276,52
2021-11-30,E02000277,34
2021-11-30,E02000278,34
2021-11-30,E02000279,73
2021-11-30,E02000280,98
2021-11-30,E02000281,50
2021-11-30,E02000282,68
2021-11-30,E02000283,40
2021-11-30,E02000284,85
2021-11-30,E02000285,53
2021-11-30,E02000286,60
2021-11-30,E02000287,88
2021-11-30,E02000288,210
2021-11-30,E02000289,39
2021-11-30,E02000290,91
2021-11-30,E02000291,122
2021-11-30,E02000292,72
2021-11-30,E02000293,42
2021-11-30,E02000294,48
2021-11-30,E02000295,58
2021-11-30,E02000296,182
2021-11-30,E02000297,45
2021-11-30,E02000298,63
2021-11-30,E02000299,55
2021-11-30,E02000300,38
2021-11-30,E02000301,43
2021-11-30,E02000302,52
2021-11-30,E02000303,50
2021-11-30,E02000304,36
2021-11-30,E02000305,57
2021-11-30,E02000306,151
2021-11-30,E02000307,47
2021-11-30,E02000308,40
2021-11-30,E02000309,120
2021-11-30,E02000311,30
2021-11-30,E02000312,57
2021-11-30,E02000313,45
2021-11-30,E02000314,180
2021-11-30,E02000315,87
2021-11-30,E02000317,16
2021-11-30,E02000318,65
2021-11-30,E02000319,78
2021-11-30,E02000320,28
2021-11-30,E02000321,19
2021-11-30,E02000323,78
2021-11-30,E02000324,51
2021-11-30,E02000326,14
2021-11-30,E02000327,82
2021-11-30,E02000328,28
2021-11-30,E02000329,34
2021-11-30,E02000331,45
2021-11-30,E02000332,38
2021-11-30,E02000333,52
2021-11-30,E02000334,68
2021-11-30,E02000335,14
2021-11-30,E02000337,41
2021-11-30,E02000339,122
2021-11-30,E02000340,207
2021-11-30,E02000341,57
2021-11-30,E02000342,55
2021-11-30,E02000343,43
2021-11-30,E02000344,55
2021-11-30,E02000345,30
2021-11-30,E02000346,33
2021-11-30,E02000347,10
2021-11-30,E02000348,25
2021-11-30,E02000350,17
2021-11-30,E02000351,27
2021-11-30,E02000352,30
2021-11-30,E02000353,40
2021-11-30,E02000354,24
2021-11-30,E02000355,26
2021-11-30,E02000356,18
2021-11-30,E02000357,12
2021-11-30,E02000358,30
2021-11-30,E02000359,16
2021-11-30,E02000360,41
2021-11-30,E02000361,66
2021-11-30,E02000362,50
2021-11-30,E02000363,48
2021-11-30,E02000364,29
2021-11-30,E02000366,27
2021-11-30,E02000367,54
2021-11-30,E02000368,30
2021-11-30,E02000369,39
2021-11-30,E02000370,33
2021-11-30,E02000372,122
2021-11-30,E02000373,19
2021-11-30,E02000374,25
2021-11-30,E02000375,229
2021-11-30,E02000376,54
2021-11-30,E02000377,22
2021-11-30,E02000378,23
2021-11-30,E02000379,20
2021-11-30,E02000380,19
2021-11-30,E02000381,87
2021-11-30,E02000382,71
2021-11-30,E02000383,50
2021-11-30,E02000384,174
2021-11-30,E02000385,41
2021-11-30,E02000386,28
2021-11-30,E02000387,63
2021-11-30,E02000388,66
2021-11-30,E02000389,43
2021-11-30,E02000390,26
2021-11-30,E02000391,81
2021-11-30,E02000392,79
2021-11-30,E02000393,14
2021-11-30,E02000394,57
2021-11-30,E02000395,53
2021-11-30,E02000396,40
2021-11-30,E02000397,21
2021-11-30,E02000398,64
2021-11-30,E02000400,42
2021-11-30,E02000401,16
2021-11-30,E02000402,20
2021-11-30,E02000403,65
2021-11-30,E02000404,20
2021-11-30,E02000405,82
2021-11-30,E02000406,19
2021-11-30,E02000407,21
2021-11-30,E02000408,45
2021-11-30,E02000409,20
2021-11-30,E02000410,59
2021-11-30,E02000411,46
2021-11-30,E02000412,173
2021-11-30,E02000413,33
2021-11-30,E02000414,11
2021-11-30,E02000415,32
2021-11-30,E02000416,27
2021-11-30,E02000417,55
2021-11-30,E02000418,19
2021-11-30,E02000419,42
2021-11-30,E02000420,48
2021-11-30,E02000421,90
2021-11-30,E02000422,31
2021-11-30,E02000423,33
2021-11-30,E02000424,38
2021-11-30,E02000425,32
2021-11-30,E02000426,88
2021-11-30,E02000427,52
2021-11-30,E02000428,22
2021-11-30,E02000429,31
2021-11-30,E02000430,31
2021-11-30,E02000431,50
2021-11-30,E02000432,8
2021-11-30,E02000433,120
2021-11-30,E02000434,70
2021-11-30,E02000435,48
2021-11-30,E02000436,40
2021-11-30,E02000437,60
2021-11-30,E02000438,110
2021-11-30,E02000439,57
2021-11-30,E02000440,77
2021-11-30,E02000441,33
2021-11-30,E02000442,51
2021-11-30,E02000443,55
2021-11-30,E02000444,75
2021-11-30,E02000445,73
2021-11-30,E02000447,25
2021-11-30,E02000448,97
2021-11-30,E02000449,37
2021-11-30,E02000451,77
2021-11-30,E02000452,88
2021-11-30,E02000453,50
2021-11-30,E02000454,65
2021-11-30,E02000455,260
2021-11-30,E02000456,33
2021-11-30,E02000457,57
2021-11-30,E02000459,76
2021-11-30,E02000460,41
2021-11-30,E02000461,108
2021-11-30,E02000462,48
2021-11-30,E02000463,22
2021-11-30,E02000464,46
2021-11-30,E02000465,116
2021-11-30,E02000466,101
2021-11-30,E02000467,139
2021-11-30,E02000468,107
2021-11-30,E02000469,85
2021-11-30,E02000470,237
2021-11-30,E02000471,139
2021-11-30,E02000472,67
2021-11-30,E02000473,244
2021-11-30,E02000474,130
2021-11-30,E02000475,96
2021-11-30,E02000476,502
2021-11-30,E02000477,69
2021-11-30,E02000478,109
2021-11-30,E02000479,203
2021-11-30,E02000480,226
2021-11-30,E02000481,48
2021-11-30,E02000482,160
2021-11-30,E02000483,195
2021-11-30,E02000484,109
2021-11-30,E02000485,167
2021-11-30,E02000486,112
2021-11-30,E02000487,66
2021-11-30,E02000488,92
2021-11-30,E02000489,61
2021-11-30,E02000490,64
2021-11-30,E02000491,136
2021-11-30,E02000492,98
2021-11-30,E02000493,101
2021-11-30,E02000494,71
2021-11-30,E02000495,149
2021-11-30,E02000496,43
2021-11-30,E02000497,149
2021-11-30,E02000498,53
2021-11-30,E02000499,61
2021-11-30,E02000500,162
2021-11-30,E02000501,66
2021-11-30,E02000502,67
2021-11-30,E02000503,37
2021-11-30,E02000504,61
2021-11-30,E02000506,136
2021-11-30,E02000507,55
2021-11-30,E02000508,338
2021-11-30,E02000509,154
2021-11-30,E02000510,143
2021-11-30,E02000511,71
2021-11-30,E02000512,46
2021-11-30,E02000513,57
2021-11-30,E02000514,61
2021-11-30,E02000515,156
2021-11-30,E02000516,62
2021-11-30,E02000517,43
2021-11-30,E02000518,73
2021-11-30,E02000519,181
2021-11-30,E02000520,223
2021-11-30,E02000521,60
2021-11-30,E02000522,52
2021-11-30,E02000523,78
2021-11-30,E02000524,710
2021-11-30,E02000525,91
2021-11-30,E02000526,58
2021-11-30,E02000529,42
2021-11-30,E02000530,129
2021-11-30,E02000531,110
2021-11-30,E02000532,78
2021-11-30,E02000533,32
2021-11-30,E02000534,202
2021-11-30,E02000535,32
2021-11-30,E02000536,76
2021-11-30,E02000537,52
2021-11-30,E02000538,80
2021-11-30,E02000539,171
2021-11-30,E02000540,93
2021-11-30,E02000541,80
2021-11-30,E02000542,78
2021-11-30,E02000543,193
2021-11-30,E02000544,22
2021-11-30,E02000545,102
2021-11-30,E02000546,58
2021-11-30,E02000547,110
2021-11-30,E02000548,79
2021-11-30,E02000549,111
